Date,Open,High,Low,Close,Adj Close,Volume
2017-12-13,152.577774,152.577774,148.725922,149.748154,145.658875,42234
2017-12-14,151.970367,151.985184,149.037033,149.629623,145.543610,38846
2017-12-15,151.111115,152.429626,149.659256,149.925919,145.831802,30584
2017-12-18,151.407410,153.185181,145.940735,152.562958,148.396835,84844
2017-12-19,153.733337,154.044449,149.955551,153.718521,149.520844,68775
2017-12-20,154.933334,159.703705,152.918518,158.681488,154.348267,307094
2017-12-21,164.444443,183.674072,162.962967,171.481476,166.798737,4894711
2017-12-22,172.444443,177.407410,167.437042,169.970367,165.328888,519591
2017-12-26,170.370377,174.666672,168.888885,172.370377,167.663345,213370
2017-12-27,173.185181,184.592590,170.829636,175.066666,170.285995,1116335
2017-12-28,176.725922,192.103699,174.844437,187.585190,182.462662,1020785
2017-12-29,188.518524,196.740738,188.148148,193.555557,188.270020,780607
2018-01-01,193.125931,197.600006,192.000000,194.192596,188.889633,1916682
2018-01-02,195.555557,224.829636,194.074081,208.118515,202.435257,5730196
2018-01-03,209.362961,215.703705,207.422226,209.925919,204.193314,1969437
2018-01-04,209.777771,210.962967,201.940735,203.629623,198.068954,475544
2018-01-05,215.185181,222.222229,207.437042,208.711105,203.011703,4935242
2018-01-08,208.711105,212.148148,206.325928,207.125931,201.469818,752506
2018-01-09,207.407410,210.059265,201.481476,203.718521,198.155457,480694
2018-01-10,204.607407,205.925919,198.666672,201.037033,195.547165,448908
2018-01-11,202.029633,203.555557,198.059265,200.874069,195.388672,276611
2018-01-12,204.459259,207.096298,200.000000,200.992599,195.503967,598171
2018-01-15,201.629623,203.051849,195.614807,199.051849,193.616196,311299
2018-01-16,199.585190,200.548141,189.629623,191.007401,185.791443,373183
2018-01-17,191.644440,199.629623,184.888885,195.362961,190.028061,603028
2018-01-18,199.703705,203.851852,188.148148,190.340744,185.142960,476286
2018-01-19,191.318512,201.481476,184.903702,200.355560,194.884323,726337
2018-01-22,202.074081,207.407410,200.014816,205.881485,200.259323,463968
2018-01-23,207.881485,216.474075,203.881485,210.592590,204.841797,14809311
2018-01-24,213.333328,215.644440,208.903702,213.288895,207.464478,774994
2018-01-25,214.814819,215.007401,208.888885,210.385178,204.640060,409134
2018-01-29,211.555557,212.740738,204.459259,205.940735,200.316971,149114
2018-01-30,202.074081,209.896301,198.977783,203.111115,197.564621,161615
2018-01-31,202.088882,206.814819,199.481476,204.651855,199.063278,192837
2018-02-01,204.725922,215.111115,198.014816,200.696289,195.215759,621837
2018-02-02,198.488892,204.414810,189.925919,199.244446,193.803543,322704
2018-02-05,192.592590,198.518524,189.348145,196.962967,191.584366,151146
2018-02-06,188.992599,194.829636,186.148148,193.229630,187.952972,173846
2018-02-07,194.177780,199.407410,190.785187,195.466660,190.128937,176364
2018-02-08,194.962967,201.481476,194.474075,198.711105,193.284775,72906
2018-02-09,195.081482,197.140747,192.903702,194.903702,189.581329,85502
2018-02-12,195.585190,201.170364,195.585190,196.681488,191.310562,91806
2018-02-14,198.503708,204.148148,198.222229,199.407410,193.962067,275470
2018-02-15,202.370377,204.148148,195.111115,196.859253,191.483475,180846
2018-02-16,199.496292,201.777771,187.451859,193.185181,187.909760,611472
2018-02-19,196.296295,197.925919,190.518524,192.059265,186.814560,333838
2018-02-20,200.000000,200.000000,185.525925,186.577774,181.482758,267499
2018-02-21,189.037033,192.296295,186.859253,191.348145,186.122879,153039
2018-02-22,190.251846,190.251846,187.259262,188.755554,183.601074,45289
2018-02-23,189.659256,197.007401,188.725922,196.548141,191.180878,220414
2018-02-26,197.925919,201.362961,193.644440,196.103699,190.748550,240026
2018-02-27,197.081482,197.081482,190.933334,191.600006,186.367874,83406
2018-02-28,191.407410,194.666672,187.037033,192.325928,187.073975,367125
2018-03-01,193.777771,196.148148,188.859253,191.244446,186.022003,429779
2018-03-05,189.333328,190.518524,187.570374,188.444443,183.298447,105306
2018-03-06,190.399994,191.688889,185.185181,186.177780,181.093704,79454
2018-03-07,185.244446,188.444443,182.222229,183.496292,178.485428,108779
2018-03-08,185.481476,189.170364,185.185181,188.355560,183.212006,110673
2018-03-09,189.629623,190.222229,186.666672,187.125931,182.015961,49045
2018-03-12,189.481476,189.481476,181.037033,183.703705,178.687195,118479
2018-03-13,184.785187,186.755554,179.851852,180.637039,175.704254,880382
2018-03-14,180.266663,183.614807,176.918518,180.548141,175.617783,855262
2018-03-15,181.437042,189.185181,179.288895,187.777771,182.649979,209412
2018-03-16,189.303696,189.600006,181.185181,183.555557,178.543091,176731
2018-03-19,184.414810,185.348145,178.755554,181.007401,176.064514,66605
2018-03-20,181.911118,183.407410,179.733337,180.948151,176.006866,54762
2018-03-21,182.637039,185.777771,180.770370,182.503708,177.519958,107601
2018-03-22,183.377777,185.481476,179.851852,180.785187,175.848373,53973
2018-03-23,178.370377,180.740738,174.785187,178.311111,173.441864,119751
2018-03-26,177.777771,189.333328,177.777771,186.296295,181.208969,203877
2018-03-27,186.399994,188.592590,182.222229,183.229630,178.226044,100197
2018-03-28,183.348145,188.681488,176.088882,186.488892,181.396317,260799
2018-04-02,188.592590,191.688889,185.274078,189.925919,184.739471,83318
2018-04-03,189.037033,192.148148,188.148148,191.659256,186.425491,76312
2018-04-04,192.562958,193.244446,188.148148,188.859253,183.701950,71550
2018-04-05,189.792587,192.518524,189.659256,191.125931,185.906723,61300
2018-04-06,191.851852,192.577774,188.148148,190.044449,184.854767,85779
2018-04-09,190.814819,192.000000,189.525925,190.311111,185.114197,38603
2018-04-10,190.370377,193.185181,190.014816,190.622223,185.416779,38869
2018-04-11,191.703705,192.651855,185.288895,189.318512,184.148666,166809
2018-04-12,185.525925,194.074081,185.525925,192.770370,187.506256,140683
2018-04-13,194.074081,197.629623,193.199997,195.051849,189.725449,246219
2018-04-16,193.481476,196.296295,192.592590,194.059265,188.759933,53723
2018-04-17,195.511108,195.970367,189.644440,191.022217,185.805847,70621
2018-04-18,191.911118,193.985184,189.037033,189.659256,184.480118,47887
2018-04-19,191.111115,195.555557,189.644440,192.874069,187.607132,66291
2018-04-20,191.585190,193.481476,188.148148,188.548141,183.399323,110953
2018-04-23,186.962967,191.985184,186.962967,189.807404,184.624222,94918
2018-04-24,191.051849,192.592590,189.777771,190.533340,185.330338,31154
2018-04-25,191.911118,201.481476,189.748154,191.437042,186.209335,2407883
2018-04-26,191.199997,195.259262,191.111115,191.792587,186.555191,80632
2018-04-27,193.777771,197.037033,189.970367,191.125931,185.906723,325765
2018-04-30,191.407410,194.607407,191.407410,193.792587,188.500580,72511
2018-05-02,193.792587,202.118515,193.792587,197.837036,192.434586,394544
2018-05-03,199.525925,205.037033,197.333328,201.925919,196.411789,1008237
2018-05-04,207.407410,215.614807,205.392593,214.133331,208.285843,1671333
2018-05-07,215.377777,219.259262,207.703705,209.570374,203.847488,412080
2018-05-08,209.777771,210.370377,205.140747,206.162964,200.533157,159431
2018-05-09,207.407410,213.333328,205.037033,208.740738,203.040482,177633
2018-05-10,209.037033,213.333328,206.577774,212.325928,206.527786,325680
2018-05-11,210.222229,212.162964,206.814819,207.688889,202.017395,168017
2018-05-14,209.777771,209.777771,199.703705,200.666672,195.186920,78833
2018-05-15,199.407410,208.888885,198.874069,206.681488,201.037506,439738
2018-05-16,205.940735,206.592590,203.525925,204.681488,199.092133,283273
2018-05-17,206.222229,207.407410,205.051849,207.185181,201.527435,381631
2018-05-18,208.874069,208.874069,202.074081,206.829636,201.181580,369549
2018-05-21,208.888885,208.888885,194.074081,199.125931,193.688263,1171827
2018-05-22,201.481476,206.740738,199.422226,205.851852,200.230530,793644
2018-05-23,206.962967,214.725922,205.925919,210.370377,204.625671,405391
2018-05-24,212.029633,221.585190,210.385178,216.385178,210.476212,877790
2018-05-25,216.266663,219.822220,214.296295,217.674072,211.729904,428513
2018-05-28,219.229630,225.185181,217.777771,223.422226,217.321091,552170
2018-05-29,224.207413,227.466660,221.659256,225.096298,218.949448,471301
2018-05-30,223.644440,229.481476,220.844437,222.414810,216.341171,520857
2018-05-31,222.962967,235.555557,221.081482,226.148148,219.972565,2019863
2018-06-01,227.955551,232.592590,225.199997,228.488892,222.249405,280020
2018-06-04,232.296295,232.296295,219.259262,221.644440,215.591858,229415
2018-06-05,219.851852,225.155548,213.392593,221.703705,215.649506,195780
2018-06-06,221.925919,227.837036,220.222229,226.666672,220.476929,102917
2018-06-07,228.888885,231.111115,224.488892,227.570374,221.355942,277205
